author,title,description,url,source,category,language,country,published_at,full_text,sentiment
News on the Net,"Jouke: ""I was saved by an angel""","&#8220;I was saved by an angel.&#8221; These are the words of Jouke, the underage boy which the Mark Rutte&#8217;s police shot in a demonstration by Dutch farmers in Heerenveen.",https://canadafreepress.com/article/136152,canadafreepress,general,en,us,2022-07-09T16:31:08+00:00,"By News on the Net-- RadioGenova (@RadioGenova)——Bio and Archives--July 9, 2022
World News|CFP Comments|Reader Friendly|Subscribe|Email Us
""I was saved by an angel."" These are the words of Jouke, the underage boy which the Mark Rutte's police shot in a demonstration by Dutch farmers in Heerenveen.pic.twitter.com/XThDhAAX1d
View Comments
News from around the world
Link, Bookmark, Share, Subscribe, Donate
Pursuant to Title 17 U.S.C. 107, other copyrighted work is provided for educational purposes, research, critical comment, or debate without profit or payment. If you wish to use copyrighted material from this site for your own purposes beyond the 'fair use' exception, you must obtain permission from the copyright owner. Views are those of authors and not necessarily those of Canada Free Press.
Content is Copyright 1997-2025--the individual authors | Site Copyright 1997-2025 Canada Free Press |Privacy Statement",Negative
Bloomberg News,Dutch Premier Criticizes EU Over Obscure Rubles-for-Gas Guidance,"(Bloomberg) &#8212; Dutch Prime Minister Mark Rutte asked the European Union&#8217;s executive arm to clarify its guidelines on how buyers should pay for gas from Russia, which has demanded payments be made in rubles.  A Russian decree in March required companies buying its gas to open two accounts &#8212; one in euros or dollars and [&#8230;]",https://financialpost.com/pmn/business-pmn/dutch-premier-criticizes-eu-over-obscure-rubles-for-gas-guidance,business,general,en,us,2022-05-23T14:27:48+00:00,[ERROR: 403 Client Error: Forbidden for url: https://financialpost.com/pmn/business-pmn/dutch-premier-criticizes-eu-over-obscure-rubles-for-gas-guidance],NA
,Dutch PM warns UK's Johnson to stick to N.Ireland Brexit terms,"(marketscreener.com) British Prime Minister Boris Johnson knows very well what action the European Union could take if London fails to comply with the post-Brexit agreement it struck with the bloc on Northern Ireland, Dutch Prime Minister Mark Rutte said on Monday.https://www.marketscreener.com/news/latest/Dutch-PM-warns-UK-s-Johnson-to-stick-to-N-Ireland-Brexit-terms--40519869/?utm_medium=RSS&utm_content=20220523",https://www.marketscreener.com/news/latest/Dutch-PM-warns-UK-s-Johnson-to-stick-to-N-Ireland-Brexit-terms--40519869/?utm_medium=RSS&utm_content=20220523,4-traders,general,en,us,2022-05-23T19:37:53+00:00,[ERROR: 403 Client Error: Forbidden for url: https://www.marketscreener.com/news/latest/Dutch-PM-warns-UK-s-Johnson-to-stick-to-N-Ireland-Brexit-terms--40519869/?utm_medium=RSS&utm_content=20220523],NA
,Hollanda Başbakanı Rutte: Türkiye'yi özel kılan Rus saldırganlığını gerçekten kınamış olması,"Cumhurbaşkanı Recep Tayyip Erdoğan, Hollanda Başbakanı Mark Rutte ile telefon görüşmesi gerçekleştirdi. Cumhurbaşkanlığ...",https://www.yenisafak.com/gundem/hollanda-basbakani-rutte-turkiyeyi-ozel-kilan-rus-saldirganligini-gercekten-kinamis-olmasi-3806626,Yeni Safak,general,en,tr,2022-04-23T08:05:57+00:00,[ERROR: 422 Client Error:  for url: https://www.yenisafak.com/gundem/hollanda-basbakani-rutte-turkiyeyi-ozel-kilan-rus-saldirganligini-gercekten-kinamis-olmasi-3806626],NA
OdAdmin,Prime Minister Narendra Modi holds brief discussions with world leaders at the start of the G-20 Summit in Bali,"Prime Minister Narendra Modi holds brief discussions with world leaders at the start of the G-20 Summit in Bali. Mr. Modi interacted with US President Joe Biden, Prime Minister of United Kingdom Rishi Sunak, French President Emmanuel Macron, Netherlands Prime Minister Mark Rutte and President of Senegal and Chairman of the African Union Macky Sall. [&#8230;]",https://orissadiary.com/prime-minister-narendra-modi-holds-brief-discussions-with-world-leaders-at-the-start-of-the-g-20-summit-in-bali/,orissadiary,general,en,us,2022-11-15T09:06:43+00:00,[ERROR: 403 Client Error: Forbidden for url: https://orissadiary.com/prime-minister-narendra-modi-holds-brief-discussions-with-world-leaders-at-the-start-of-the-g-20-summit-in-bali/],NA
2013021,"South Korea, Netherlands agree to expand chip cooperation","President Yoon Suk-yeol and Dutch Prime Minister Mark Rutte agreed on Thursday to upgrade the bilateral relationship between the two nations to a strategic partnership and expand cooperation in advanced technologies, including chips, nuclear power plants and renewable energy. This is the second summit between the two leaders since they met on the sidelines of the NATO Summit in Spain in June. They discussed diverse ways to cooperate in the chip sector. During the talks held in the afternoon, t",https://www.koreaherald.com/view.php?ud=20221117000696,koreaherald,general,en,us,2022-11-17T09:15:06+00:00,"NationalSouth Korea, Netherlands agree to expand chip cooperation

Published : Nov. 17, 2022 - 18:11:00

Link copied!

President Yoon Suk-yeol and Dutch Prime Minister Mark Rutte agreed on Thursday to upgrade the bilateral relationship between the two nations to a strategic partnership and expand cooperation in advanced technologies, including chips, nuclear power plants and renewable energy.
This is the second summit between the two leaders since they met on the sidelines of the NATO Summit in Spain in June. They discussed diverse ways to cooperate in the chip sector.
During the talks held in the afternoon, the two leaders affirmed the common values between the two countries, and agreed to elevate the bilateral relationship to a strategic partnership that shares profits at the bilateral, regional and global levels. It is the first upgrade in six years since establishing a comprehensive and future-oriented partnership in 2016.
The two leaders also released a joint statement to further expand their cooperation in various fields and jointly address emerging and future common challenges.
“The spirit of freedom and peace was a solid foundation for the development of bilateral relations between Korea and the Netherlands,” Yoon told Rutte at the summit, according to a written statement released by the presidential office.
“Based on the spirit, cooperation between the two countries has continued to expand in various fields such as politics, economy and culture over the past 60 years,” he said.
The Netherlands is now “a key partner” in the high-tech sector, such as semiconductors, the nuclear power industry, and renewable energy, Yoon said. The two countries are also “responding to global crises” such as climate change and pandemics.
Rutte responded that the solidarity and friendship between Korea and the Netherlands is “stronger than ever.”
The two leaders agreed to strengthen partnerships in key industries for economic security, such as semiconductors and nuclear power plants. They also vowed to support the private sector to enhance cooperation in the semiconductor industry and secure a resilient global supply chain.
Dutch multinational corporation, ASML, officially announced an investment of 240 billion won ($174.5 million) in South Korea when its CEO Peter Wennink attended the groundbreaking ceremony of ASML's Hwaseong cluster ""New Campus"" on Wednesday.
ASML is the largest supplier for the semiconductor industry and the sole supplier in the world of extreme ultraviolet lithography photolithography machines used to manufacture the most advanced chips. It supplies semiconductor equipment to Korean companies such as Samsung Electronics and SK hynix.
Child soldiers of Korean War still waiting for recognition
Park Tae-seung, 92, vividly remembers the day he was conscripted into the South Korean military to fight against North Koreans. It was 75 years ago, near the end of August 1950.
Court dismisses detention warrant for Yoon over martial law case: special counsel
Skilled immigration, Japan ties key to rebooting Korea’s growth: KCCI
Man's wrongful spy charges overturned, 58 years after execution
H1-Key enchants with summer nostalgia
FX artist Lee Jae-jun makes waves at Pixar
Herald Interview
SMRs return to Korea’s energy mix amid AI-driven power surge
KH Explains
Oddities
From the funny to the strange
and downright unbelievable
100 Food Challenge
100 foods to try: Are you up to the challenge?
Inside Gen Z
Giving Korea's new generation a voice
Herald Interview
A series of in-depth interviews.
Korean students seek 'digital undertakers' amid US visa social media screening
Trump struck Iran — but North Korea is a different story
Seoul seeks to minimize fallout from US strikes on Iran
Three Busan students die in suspected suicide; notes cite school stress
E-9 foreign worker arrivals plunge 21% amid economic slump
Korean students seek 'digital undertakers' amid US visa social media screening
Why can't Korean children play more?
Lee turns to technocrats as Korea pushes for AI leadership
BTS’ Jin to livestream fan concert on big screens worldwide
Turning homes into experiences: Apartmentary makes global push for 'K-interior'
Address : Huam-ro 4-gil 10, Yongsan-gu,Seoul, KoreaTel : +82-2-727-0114Online newspaper registration No : Seoul 아03711
Date of registration : 2015.04.28Publisher. Editor : Choi Jin-YoungJuvenile Protection Manager : Choi He-suk
The Korea Herald by Herald Corporation. Copyright Herald Corporation. All Rights Reserved.",Positive
robin,Agencies call on prime minister to take direct charge of refugee crisis,Five aid groups which work with refugees have called on prime minister Mark Rutte to take direct charge of solving...,https://www.dutchnews.nl/news/2022/07/agencies-call-on-prime-minister-to-take-direct-charge-of-refugee-crisis/,dutchnews,general,en,nl,2022-07-26T07:33:45+00:00,"Five aid groups which work with refugees have called on prime minister Mark Rutte to take direct charge of solving the asylum seeker housing crisis,news website Nu.nlsaid on Tuesday.
‘The Netherlands is letting vulnerable adults and children live in inhumane conditions,’ the agencies, which include Unicef and the Red Cross said. ‘Our country is allowing refugee children to become more damaged.’
Hundreds of families who have qualified for refugee status are still living in refugee centres, while others are being put up in former army barracks, tents and boats. And while the situation at the Ter Apel reception centre has become a symbol for the failure of the Dutch system, it is not the only problem, the agencies say.
Families are being constantly moved around the country and it is impossible to say how many children are living in crisis accommodation. And this means that children are not being prioritised in allocating more permanent housing despite government pledges that they would be, the agencies say.
‘Everyone is pointing the finger at everyone else and the buck stops nowhere,’ the letter said.
The agencies are calling on the cabinet to speed up new legislation which will force local authorities to allocate enough locations to house refugees. In addition, they say, children and other vulnerable people should be placed in ‘suitable surroundings’ where they can live permanently while going through the asylum procedure.
Inspectors
In June, youth service inspectorsslammed the treatment of childrenin Dutch refugee centres, particularly in temporary accommodation in sports halls and other unsuitable spaces.
Children are not only being confronted with stress and sometimes violence, but do not have proper access to healthcare and education, the inspectors said, adding that the longer the situation continues the more damaging it will be for their development.
We could not provide the Dutch News service, and keep it free of charge, without the generous support of our readers. Your donations allow us to report on issues you tell us matter, and provide you with a summary of the most important Dutch news each day.
Many thanks to everyone who has donated to DutchNews.nl in recent days!
We could not provide this service without you. If you have not yet made a contribution, you can do so here.
The DutchNews.nl team
Please help us making DutchNews.nl a better read by taking part in a short survey.",Negative
,NATO Leaders have Pledged their Support for Ukraine,"The leaders of seven NATO countries have pledged to support the accession of Sweden and Finland to the alliance and to provide more heavy weapons to Ukraine, the Associated Press reported.They voiced support after an informal meeting at the official residence of Dutch Prime Minister Mark Rutte in The Hague, co-organized by Rutte and his Danish counterpart, Mette Frederiksen. The other leaders of the meeting were the president of Romania and the prime ministers of Belgium, Poland, Portugal and Latvia.""My message regarding the membership of Sweden and Finland is that I strongly welcome it,"" said...",https://www.novinite.com/articles/215511/NATO+Leaders+have+Pledged+their+Support+for+Ukraine,novinite,general,en,us,2022-06-15T04:20:52+00:00,"HOT:» Will you be spending your summer break in Bulgaria?

Theleadersof sevenNATOcountries have pledged to support the accession of Sweden and Finland to the alliance and to provide more heavy weapons toUkraine, the Associated Press reported.
They voiced support after an informal meeting at the official residence of Dutch Prime Minister Mark Rutte in The Hague, co-organized by Rutte and his Danish counterpart, Mette Frederiksen. The otherleadersof the meeting were the president of Romania and the prime ministers of Belgium, Poland, Portugal and Latvia.
""My message regarding the membership of Sweden and Finland is that I strongly welcome it,""saidNATOSecretary-General JensStoltenberg, who also attended the meeting. ""This is a historic decision. It will strengthen them, it will strengthen us,"" he added. ButStoltenbergalso said the alliance must take seriously the concerns of Turkish President Recep Tayyip Erdogan, who has said he will not allow the two countries to joinNATOuntil they change policies to support Kurdish fighters, whom Ankara considers terrorists. ""There is noNATOally that has suffered more from terrorist attacks from Turkey,""Stoltenbergsaid.
Meanwhile, Polish Prime Minister Mateusz Morawiecki has criticized the support forUkraineso far and has repeatedly called for more and heavier weapons to be sent to it. ""We have not done enough to defendUkraine, to support the Ukrainian people, to defend their freedom and sovereignty. And that is why I urge you, please, to do much more for the supply of arms and artillery toUkraine,"" Morawiecki said. ""Where will the trust be in us ifUkrainefalls? Can we imagine thatUkrainewill fall and we will go back to everything the old way? I hope we can't,"" he added.
FollowNovinite.comonTwitterandFacebook
Write to us ateditors@novinite.com
Информирайте се на Български -Novinite.bg
/BTA
NATO member states have adopted a new and more ambitious defense spending commitment, agreeing to raise their national defense budgets to 5% of GDP by 2035
EMKO has issued a firm denial of recent claims suggesting the company has been involved in supplying ammunition and related components from Serbia to Ukraine
Russia launched a missile strike on the Ukrainian city of Dnipro on the morning of June 24
A massive Russian missile and drone attack struck Ukraine’s capital Kyiv overnight, killing at least six people and wounding 19 more
Ukrainian President Volodymyr Zelensky addressed the nation on the evening of June 20, focusing on the ongoing Russian offensive in Sumy Oblast and the broader implications of recent statements by Russian officials
Bulgarian military personnel took part in NATO's ""Coalition Warrior Interoperability Exercise"" (CWIX) 2025, held from June 2 to 20 in Bydgoszcz, Poland
At least 18 people were killed and nearly 300 injured in a Russian missile attack on the central Ukrainian city of Dnipro on June 24
Russia launched a missile strike on the Ukrainian city of Dnipro on the morning of June 24
Russian drone and artillery strikes overnight on June 24 left a deadly trail across several Ukrainian regions
A massive Russian missile and drone attack struck Ukraine’s capital Kyiv overnight, killing at least six people and wounding 19 more
Ukrainian President Volodymyr Zelensky addressed the nation on the evening of June 20, focusing on the ongoing Russian offensive in Sumy Oblast and the broader implications of recent statements by Russian officials
In the early hours of June 20, Odesa was the target of a massive Russian drone assault that left the city reeling
Borderless Bulgaria: How Schengen Benefits Are Transforming Trade and Logistics
Bulgaria's Mortality Rate Remains Highest in Europe",Positive
khyonhap,Samsung's Lee meets with Dutch PM Rutte to discuss chip cooperation,"Samsung&#039;s de facto leader Lee Jae-yong discussed ways to boost cooperation in the semiconductor industry with Dutch Prime Minister Mark Rutte, the company said Wednesday. Samsung Electronics Vice Chairman Lee, who is currently on a business trip in Europe, met with Rutte at his office in the Hague, the Netherlands, to talk about ways to expand chip cooperation and solve global supply chain problems, according to Samsung. In particular, Lee is said to have asked the PM help Samsung secure hi",http://www.koreaherald.com/view.php?ud=20220615000185,The Korea Herald,general,en,kr,2022-06-15T00:40:45+00:00,[ERROR: 404 Client Error: Not Found for url: https://www.koreaherald.com:443/view.php?ud=20220615000185],NA
AP News,‘Teflon’ Mark Rutte is longest-serving Dutch prime minister,Mark Rutte has become the longest-serving Dutch prime minister and the 55-year-old leader known by some as “Teflon Mark” because scandals don’t stick to him is showing no sign of slowing despite unrest gripping his nation and his party’s popularity sliding in polls,https://www.mymotherlode.com/news/europe/2697402/teflon-mark-rutte-is-longest-serving-dutch-prime-minister.html,mymotherlode,general,en,us,2022-08-02T08:14:06+00:00,[ERROR: 404 Client Error: Not Found for url: https://www.mymotherlode.com/news/europe/2697402/teflon-mark-rutte-is-longest-serving-dutch-prime-minister.html],NA
hanneke,‘The Netherlands cannot do without Rutte’: what the papers say,Mark Rutte is now the longest serving prime minister the Netherlands has ever had and the Dutch papers have been...,https://www.dutchnews.nl/news/2022/08/the-netherlands-cannot-do-without-rutte-what-the-papers-say/,dutchnews,general,en,nl,2022-08-02T09:48:53+00:00,"Mark Rutte is now thelongest serving prime ministerthe Netherlands has ever had and the Dutch papers have been busy trying to find out what makes him tick.
With 4,310 days to 4,309, Rutte has outserved CDA big beast Ruud Lubbers by exactly one day.  Both men faced challenging crises during their tenures but, says former CDA minister and party chair Bert de Vries, their legacies will be very different.
‘He [Lubbers] led the country through the crisis of the 1980s and put the country’s finances in order ,which meant the country was in good shape at the beginning of the 1990s,’ De Vries told theNRC.
Rutte on the other hand ‘will leave the country facing big problems, such as the benefit scandal, the climate, the nitrogen crisis and box3 [asset tax]. And he carried out indiscriminate cutbacks during his second cabinet,’ the paper quoted De Vries as saying.
However, the NRC points out, most other parties must take their share of the responsibility as well. ‘There is hardly any party that has has not worked with him during his 12 years – in a coalition, in an alliance or to put important legislation in place,’ the paper said.
An analysis by theVolkskrant,with numerous photos of Mark Rutte’s two trademarks – a big smile and a non flashy bike – described Rutte’s ‘survival instinct’ which meant he threw the PvdA’s Job Cohen in front of a bus to form a cabinet (2010-2012) with‘gedoogsteun’from far-right Geert Wilders.
When that collapsed Rutte won an unbeaten 41 seats in the next elections, prompting Wilders to say his ‘schoolboy looks hides the fact that he is one of the greatest power politicians’.
The scandals, which are fanning the flames of what MPs see as the imminent conflagration of Rutte’s ambition for another four years in power, have resulted in a lacklustre cabinet but there it is, the paper said. ’A large part of the electorate still likes Rutte even if no one else does.’
Equal
Rutte’s mentor, former VVD minister Uri Rosenthal praised the prime minister for treating everyone equally. ‘Whether it’s a council member from Appingedam or the president of the United States, he doesn’t look down or up at either of them,’ he told theTelegraaf.He also said Rutte, compared to Lubbers, has had to contend with an ever widening political landscape and more media pressure.
Rosenthal said he had ‘concerns’ about the criticism Rutte has been facing, with one threat to his survival shaking the otherwise seemingly oblivious PM. Thatparticular crisiscentred around CDA MP and  Pieter Omtzigt about whom Rutte had lied to journalists. ‘That had a big effect on him,’ Rosenthal told the paper.
He bounced back very quickly, however, Rosenthal said. ‘His powers of recuperation are immense. (..) It is not every politician who can be on speaking terms with an MP who called him names the day before.’
Animals
Former D66 leader Alexander Pechtold lost himself in animal comparisons calling Rutte a ‘chameleon’ with the ‘skin of an elephant’ before adding on a sour note that the prime minister has been lucky to depend on a VVD electorate which is ‘not very idealistic’.
‘Rutte is always five years behind any societal change but comes around in the end,’ he told the paper, citing theBlack Pete discussion.
Staying calm
TheFinancieele Dagbladin its analysis said Rutte’s ‘political invulnerability is driving his opponents crazy’.
The Rutte method of ‘staying calm, keeping things small and moving on’, or perhaps sheer pigheadedness, works, the paper said. That approach has now, for instance, resulted in a yes from farmers’ organisation LTO to open talks with mediator Johan Remkes.
The prime minister likes to minimise his role, saying he is more of an overseer of the democratic process of decision making.
But, the FD said, Rutte is the face of an era, the man in the middle ‘the link that keeps a polarised society together’. ‘The Netherlands cannot do without Mark Rutte. That goes for his party too’, the paper concluded.
We could not provide the Dutch News service, and keep it free of charge, without the generous support of our readers. Your donations allow us to report on issues you tell us matter, and provide you with a summary of the most important Dutch news each day.
Many thanks to everyone who has donated to DutchNews.nl in recent days!
We could not provide this service without you. If you have not yet made a contribution, you can do so here.
The DutchNews.nl team
Please help us making DutchNews.nl a better read by taking part in a short survey.",Neutral
robin,Mark Rutte becomes longest serving Dutch prime minister,"Prime minister Mark Rutte becomes the longest serving Dutch premier on Tuesday, when he will have spent 4,311 days in...",https://www.dutchnews.nl/news/2022/08/mark-rutte-becomes-longest-serving-dutch-prime-minister/,dutchnews,general,en,nl,2022-08-01T12:05:18+00:00,"Prime minister Mark Rutte becomes the longest serving Dutch premier on Tuesday, when he will have spent 4,311 days in thetorentje, the round office in a small tower on the water front of the parliamentary complex.
Rutte, 55, became leader of the VVD in 2006 and prime minister on October 14, 2010. Prior to that he had two sessions as a junior minister in successive cabinets led by Jan-Pieter Balkenende, taking his total time in parliament to 20 years.
His record as serving prime minister on Tuesday will be just one day longer than Ruud Lubbers, the Christian Democrat leader who held the top job for nearly 12 years up to August 22, 1994.
As of now, there are few signs than he won’t be occupying thetorentjeoffice for several more years to come. That is not to say he has not come in for considerable criticism, particularly in more recent years.
Rutte, whose willingnessto cycle to workhas generated photo coverage around the world, has become known as ‘Teflon Mark’ for his ability to get round problems, most recently the child benefit scandal. The current nitrogen pollution crisis, however, shows no sign of going away.
More than that, an increasing number of commentators have criticised the prime minister for his low profile, while farmers dump manure and set fire to hay bales on motorways all over the country.
‘Where is Rutte in such an emergency?’ wrote Nausicaa Marbe in the Telegraaf. ‘He has assured the country in a tweet that he is close touch with the responsible ministers. But what are we supposed to take that to mean.’
Herding cats and spending big: How Mark Rutte clung on to power10 things you did not know about prime minister Mark Rutte
His political allies tend to regard him as a fair, down to earth man, who does his homework. ‘You don’t make him angry quickly,’ former D66 leader Alexander Pechtold told broadcaster NOS. ‘Whether you have three seats and are in opposition, or if you are a powerful political partner, it does not really matter to him.’
Carola Schouten, deputy prime minister on behalf of ChristenUnie, told NOS that cabinet meetings under Rutte are formal events. ‘But at the same time, they are relaxed,’ she said. ‘He contributes some sort of peace, and tells a joke now and then.’
Sell-by date
Despite growing concern in some quarters that Rutte has been too long on the job, Pechtold believes he could end up leading a fifth cabinet. ‘He has reinvented himself a couple of times already,’ said Pechtold.
‘So his opponents have to take care not to think things are over. He wants to mean something to this country, and he is prepared to give up a lot to do that.’
Rutte has said repeatedly since the 2021 general election that he still has ‘plenty of ideas and energy’. He also has no obvious successors waiting in the wings.
Europe
There have been rumours that he is after a top European job, or sees himself as Nato secretary general, but he has always protested his innocence. And in Europe too Rutte is one of the old guard. Only Hungarian premier Viktor Orban has been in power for longer.
TheNRC points outthat during local election campaigning in Leiden earlier this year, Rutte was asked if ‘he is now more than half way into his premiership’. Rutte had to laugh, the paper said.
This week, in which he breaks Lubbers’ record, he is abroad. And no, the paper said, he has no plans to celebrate the milestone.
We could not provide the Dutch News service, and keep it free of charge, without the generous support of our readers. Your donations allow us to report on issues you tell us matter, and provide you with a summary of the most important Dutch news each day.
Many thanks to everyone who has donated to DutchNews.nl in recent days!
We could not provide this service without you. If you have not yet made a contribution, you can do so here.
The DutchNews.nl team
Please help us making DutchNews.nl a better read by taking part in a short survey.",Neutral
,Facebook owner Meta puts plans to build Dutch data centre on ice,"(marketscreener.com) Facebook owner Metasaid on Tuesday it was suspending plans to build a giant datacentre in the Netherlands, following political opposition. The move comes a week after the Dutch Senate passed a motionasking Prime Minister Mark Rutte's government to ""use itspowers"" to temporarily block construction of the site in thenorthern town...https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/Facebook-owner-Meta-puts-plans-to-build-Dutch-data-centre-on-ice-39900811/?utm_medium=RSS&utm_content=20220329",https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/Facebook-owner-Meta-puts-plans-to-build-Dutch-data-centre-on-ice-39900811/?utm_medium=RSS&utm_content=20220329,4-traders,general,en,us,2022-03-29T16:57:45+00:00,[ERROR: 403 Client Error: Forbidden for url: https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/Facebook-owner-Meta-puts-plans-to-build-Dutch-data-centre-on-ice-39900811/?utm_medium=RSS&utm_content=20220329],NA
Reuters,Facebook owner Meta puts plans to build Dutch data center on ice,"AMSTERDAM &#8212; Facebook owner Meta said on Tuesday it was suspending plans to build a giant data center in the Netherlands, following political opposition. The move comes a week after the Dutch Senate passed a motion asking Prime Minister Mark Rutte&#8217;s government to &#8220;use its powers&#8221; to temporarily block construction of the site in the [&#8230;]",https://financialpost.com/pmn/business-pmn/facebook-owner-meta-puts-plans-to-build-dutch-data-center-on-ice,business,general,en,us,2022-03-29T16:58:37+00:00,[ERROR: 403 Client Error: Forbidden for url: https://financialpost.com/pmn/business-pmn/facebook-owner-meta-puts-plans-to-build-dutch-data-center-on-ice],NA
Siranush Ghazanchyan,Armenian PM to pay a two-day visit to the Netherlands,"Dutch Prime Minister Mark Rutte will receive Prime Minister Nikol Pashinyan of Armenia on Wednesday, 11 May for a meeting, the Government of the Netherlands informs. Discussions will include the bilateral relationship between the Netherlands and Armenia, the Nagorno-Karabakh conflict, the war in Ukraine and Armenia&#8217;s progress in the field of democracy and human rights. &#8230;",https://en.armradio.am/2022/05/09/armenian-pm-to-pay-a-two-day-visit-to-the-netherlands/,armradio,general,en,am,2022-05-09T14:35:52+00:00,"Dutch Prime Minister Mark Rutte will receive Prime Minister Nikol Pashinyan of Armenia on Wednesday, 11 May for a meeting, the Government of the Netherlands informs.
Discussions will include the bilateral relationship between the Netherlands and Armenia, the Nagorno-Karabakh conflict, the war in Ukraine and Armenia’s progress in the field of democracy and human rights.
An extended meeting with the participation of the delegations of the two countries will be attended by Dutch Minister for Foreign Trade and Development Cooperation Liesje Schreinemacher, Armenian Ministers of Foreign Affairs, Ararat Mirzoyan, Minister of Education, Science, Culture and Sport Vahram Dumanyan, Minister of Territorial Administration Gnel Sanosyan and Minister of Economy Vahan Kerobyan.
Prime Minister Pashinyan will be in the Netherlands on 10 and 11 May. In addition to meeting Prime Minister Rutte, he will hold talks with members of the Senate and House of Representatives as well as representatives of the business community and will give a lecture at Clingendael – the Netherlands Institute of International Relations.
© 2003-2025 Public Radio of Armenia
Reproduction on full or in part is prohibited without reference to Public Radio of Armenia.For more information and questions concerning our website contact us on the following address[email protected].If you like to insert an advertisment into our website write on the following address[email protected]",Positive
,Erdoğan'dan Ukrayna diplomasisi: Hollanda Başbakanı Rutte ile Avusturya Cumhurbaşkanı Bellen ile görüştü,"Cumhurbaşkanı Erdoğan, Hollanda Başbakanı Mark Rutte ile bir telefon görüşmesi gerçekleştirdi. Görüşmede, Rusya’nın Ukr...",https://www.yenisafak.com/gundem/erdogandan-ukrayna-diplomasisi-hollanda-basbakani-rutte-ile-avusturya-cumhurbaskani-bellen-ile-gorustu-3767464,Yeni Safak,general,en,tr,2022-03-01T14:41:12+00:00,[ERROR: 422 Client Error:  for url: https://www.yenisafak.com/gundem/erdogandan-ukrayna-diplomasisi-hollanda-basbakani-rutte-ile-avusturya-cumhurbaskani-bellen-ile-gorustu-3767464],NA
,Hollanda Başbakanı'ndan enflasyon uyarısı: 'İlerleyen zamanda hepimiz biraz daha fakirleşeceğiz',Hollanda Başbakanı Mark Rutte her cuma yapılan Bakanlar Kurulu Toplantısı sonrası basın toplantısı düzenledi.Mart ayı e...,https://www.yenisafak.com/ekonomi/hollanda-basbakanindan-enflasyon-uyarisi-ilerleyen-zamanda-hepimiz-biraz-daha-fakirlesecegiz-3772922,Yeni Safak,general,en,tr,2022-04-02T04:16:06+00:00,[ERROR: 422 Client Error:  for url: https://www.yenisafak.com/ekonomi/hollanda-basbakanindan-enflasyon-uyarisi-ilerleyen-zamanda-hepimiz-biraz-daha-fakirlesecegiz-3772922],NA
robin,Hugo de Jonge under fire over private email use for official business,Prime minister Mark Rutte has been summoned to parliament to explain why former health minister Hugo de Jonge used his...,https://www.dutchnews.nl/news/2022/04/hugo-de-jonge-under-fire-over-private-email-use-for-official-business/,dutchnews,general,en,nl,2022-04-05T08:48:51+00:00,"Prime minister Mark Rutte has been summoned to parliament to explain why former health minister Hugo de Jonge used his personal iCloud email address for communications about various work-related issues, even though this contravenes official recommendations.
Opposition parties say this could mean crucial information about the way the coronavirus crisis was handled has been lost.
Rutte, and home affairs minister Hanke Bruins Slot have been told to report back on whether the information from the iCloud account can be securely stored and made public for the formal inquiry into the government’s coronavirus strategy before 9.30am on Thursday.
MPs are due to debate the health ministry’s controversial face mask deal with former civil servant and CDA activist Sywert van Lienden later in the day.
The Volkskrant reported last month that De Jonge may have triggered that deal bycontacting senior officialsabout the proposal using the Whatsapp message service.
The public prosecution department is currently investigating the agreement following a formal complaint by staffing agency Randstad, which provided several workers free of charge to what it thought was a non profit venture.
The €100m government order netted Van Lienden €9m and the others €5m each.
We could not provide the Dutch News service, and keep it free of charge, without the generous support of our readers. Your donations allow us to report on issues you tell us matter, and provide you with a summary of the most important Dutch news each day.
Many thanks to everyone who has donated to DutchNews.nl in recent days!
We could not provide this service without you. If you have not yet made a contribution, you can do so here.
The DutchNews.nl team
Please help us making DutchNews.nl a better read by taking part in a short survey.",Negative
,Hollanda'dan Rusya'yı kızdıracak adım: 'Ukrayna'ya daha fazla silah vereceğiz',"Hollanda Başbakanı Mark Rutte, sosyal medya hesabından, Ukrayna Devlet Başkanı Volodimir Zelenskiy ile gerçekleştirdiği...",https://www.yenisafak.com/dunya/hollandadan-rusyayi-kizdiracak-adim-ukraynaya-daha-fazla-silah-verecegiz-3860810,Yeni Safak,general,en,tr,2022-09-27T09:46:10+00:00,[ERROR: 422 Client Error:  for url: https://www.yenisafak.com/dunya/hollandadan-rusyayi-kizdiracak-adim-ukraynaya-daha-fazla-silah-verecegiz-3860810],NA
khyonhap,"Yoon to hold summits with Dutch, Spanish leaders in Seoul","President Yoon Suk-yeol will hold separate summits with Dutch Prime Minister Mark Rutte and Spanish Prime Minister Pedro Sanchez in Seoul next week, his office said Wednesday. Yoon will meet with Rutte on Nov. 17 and with Sanchez on Nov. 18 after returning from a trip to Cambodia and Indonesia, where he will attend a series of regional summits, national security adviser Kim Sung-han told a press briefing. The Netherlands and Spain are ""key partner nations"" that South Korea needs to str",https://www.koreaherald.com/view.php?ud=20221109000223,The Korea Herald,general,en,kr,2022-11-09T01:50:43+00:00,[ERROR: 404 Client Error: Not Found for url: https://www.koreaherald.com/view.php?ud=20221109000223],NA
